Date,DayOfWeek,Interval,Queue,Team,Forecast_Calls,Actual_Calls,Scheduled_Agents,Available_Agents,AHT,ACW,Occupancy,Adherence,SLA,ASA,Abandon_Rate,CSAT
2026-03-18,Wednesday,07:45,Billing,Bravo,6,3,3,3,339,36,28.6,92.6,94,2,0,4.86
2026-03-18,Wednesday,07:45,Sales,Charlie,7,7,4,3,313,38,66.7,91.7,91,7,0,4.74
2026-03-18,Wednesday,07:45,VIP,Alpha,1,5,3,2,345,54,71.4,94.4,86,14,1.3,4.59
2026-03-18,Wednesday,07:45,Complaints,Alpha,10,9,4,3,336,40,85.7,93.9,63,46,12.0,3.88
2026-03-18,Wednesday,08:00,General Support,Charlie,2,3,3,3,351,50,28.6,89.8,94,2,0,4.86
2026-03-18,Wednesday,08:00,Technical Support,Delta,8,7,4,3,336,48,66.7,91.3,90,8,0,4.72
2026-03-18,Wednesday,08:00,Billing,Charlie,1,2,3,3,341,34,19.0,94.1,94,2,0,4.86
2026-03-18,Wednesday,08:00,Sales,Alpha,7,6,3,2,283,41,85.7,99.4,67,41,10.3,3.99
2026-03-18,Wednesday,08:00,VIP,Delta,6,8,4,2,371,53,99,100,59,52,14.0,3.74
2026-03-18,Wednesday,08:00,Complaints,Bravo,4,6,3,3,363,45,57.1,95.1,94,2,0,4.86
2026-03-18,Wednesday,08:15,General Support,Charlie,7,8,4,3,328,32,76.2,97.5,75,29,6.3,4.26
2026-03-18,Wednesday,08:15,Technical Support,Charlie,11,8,4,4,396,46,57.1,91.0,94,2,0,4.86
2026-03-18,Wednesday,08:15,Billing,Alpha,7,7,4,4,308,52,50.0,92.6,94,2,0,4.86
2026-03-18,Wednesday,08:15,Sales,Bravo,6,6,3,2,350,41,85.7,92.1,76,28,6.0,4.28
2026-03-18,Wednesday,08:15,VIP,Alpha,5,4,3,2,308,48,57.1,86.6,94,2,0,4.86
2026-03-18,Wednesday,08:15,Complaints,Bravo,6,6,3,2,363,40,85.7,92.4,70,36,8.7,4.1
2026-03-18,Wednesday,08:30,General Support,Alpha,7,7,4,3,408,48,66.7,88.0,89,9,0,4.7
2026-03-18,Wednesday,08:30,Technical Support,Bravo,7,4,3,3,297,57,38.1,95.0,94,2,0,4.86
2026-03-18,Wednesday,08:30,Billing,Delta,8,9,4,3,292,52,85.7,88.2,65,44,11.3,3.92
2026-03-18,Wednesday,08:30,Sales,Delta,7,9,4,4,314,51,64.3,90.9,86,14,1.3,4.59
2026-03-18,Wednesday,08:30,VIP,Alpha,0,2,3,2,377,44,28.6,88.8,94,2,0,4.86
2026-03-18,Wednesday,08:30,Complaints,Delta,3,4,3,2,374,47,57.1,90.1,94,2,0,4.86
2026-03-18,Wednesday,08:45,General Support,Bravo,8,10,4,4,376,38,71.4,90.8,82,20,3.3,4.46
2026-03-18,Wednesday,08:45,Technical Support,Alpha,7,6,3,2,340,56,85.7,97.4,67,41,10.3,3.99
2026-03-18,Wednesday,08:45,Billing,Alpha,5,5,3,2,345,46,71.4,95.0,80,22,4.0,4.41
2026-03-18,Wednesday,08:45,Sales,Bravo,6,12,5,4,314,50,85.7,94.1,72,34,8.0,4.14
2026-03-18,Wednesday,08:45,VIP,Alpha,8,8,4,4,339,31,57.1,93.6,94,2,0,4.86
2026-03-18,Wednesday,08:45,Complaints,Delta,7,7,4,3,372,30,66.7,90.7,87,12,0.7,4.63
2026-03-18,Wednesday,09:00,General Support,Delta,29,30,10,8,326,40,99,93.0,55,58,16.0,3.61
2026-03-18,Wednesday,09:00,Technical Support,Alpha,34,31,10,9,354,38,98.4,88.0,61,49,13.0,3.81
2026-03-18,Wednesday,09:00,Billing,Alpha,26,29,10,10,389,37,82.9,94.1,78,25,5.0,4.34
2026-03-18,Wednesday,09:00,Sales,Delta,25,25,9,9,341,38,79.4,89.7,74,31,7.0,4.21
2026-03-18,Wednesday,09:00,VIP,Alpha,29,29,10,8,289,44,99,92.6,54,60,16.7,3.57
2026-03-18,Wednesday,09:00,Complaints,Bravo,25,27,9,7,348,49,99,94.9,54,59,16.3,3.59
2026-03-18,Wednesday,09:15,General Support,Bravo,30,30,10,9,287,56,95.2,92.8,63,47,12.3,3.86
2026-03-18,Wednesday,09:15,Technical Support,Bravo,30,28,10,8,347,38,99,91.6,60,51,13.7,3.77
2026-03-18,Wednesday,09:15,Billing,Charlie,28,30,10,10,285,55,85.7,97.0,68,39,9.7,4.03
2026-03-18,Wednesday,09:15,Sales,Charlie,18,19,7,7,311,40,77.6,97.5,73,32,7.3,4.19
2026-03-18,Wednesday,09:15,VIP,Charlie,29,26,9,7,342,43,99,92.5,53,61,17.0,3.54
2026-03-18,Wednesday,09:15,Complaints,Delta,16,21,8,6,356,34,99,93.5,52,62,17.3,3.52
2026-03-18,Wednesday,09:30,General Support,Delta,31,30,10,10,334,43,85.7,94.4,66,42,10.7,3.97
2026-03-18,Wednesday,09:30,Technical Support,Delta,26,25,9,9,364,37,79.4,89.0,77,27,5.7,4.3
2026-03-18,Wednesday,09:30,Billing,Bravo,24,26,9,7,338,38,99,93.6,58,53,14.3,3.72
2026-03-18,Wednesday,09:30,Sales,Bravo,27,28,10,8,367,56,99,96.7,54,59,16.3,3.59
2026-03-18,Wednesday,09:30,VIP,Delta,26,26,9,7,323,49,99,95.5,54,60,16.7,3.57
2026-03-18,Wednesday,09:30,Complaints,Charlie,28,29,10,9,327,53,92.1,95.1,62,48,12.7,3.83
2026-03-18,Wednesday,09:45,General Support,Alpha,33,31,10,10,308,53,88.6,89.7,65,44,11.3,3.92
2026-03-18,Wednesday,09:45,Technical Support,Alpha,28,30,10,9,350,56,95.2,90.8,61,49,13.0,3.81
2026-03-18,Wednesday,09:45,Billing,Bravo,18,21,8,6,364,49,99,94.9,51,63,17.7,3.5
2026-03-18,Wednesday,09:45,Sales,Bravo,22,22,8,7,376,36,89.8,91.8,62,48,12.7,3.83
2026-03-18,Wednesday,09:45,VIP,Bravo,26,25,9,9,348,47,79.4,88.1,74,31,7.0,4.21
2026-03-18,Wednesday,09:45,Complaints,Alpha,36,34,11,9,305,55,99,93.4,54,59,16.3,3.59
2026-03-18,Wednesday,10:00,General Support,Delta,27,27,9,9,310,46,85.7,93.5,67,41,10.3,3.99
2026-03-18,Wednesday,10:00,Technical Support,Bravo,28,30,10,9,309,37,95.2,87.6,59,52,14.0,3.74
2026-03-18,Wednesday,10:00,Billing,Alpha,24,25,9,7,300,45,99,91.8,51,64,18.0,3.48
2026-03-18,Wednesday,10:00,Sales,Alpha,34,34,11,10,411,48,97.1,90.2,58,54,14.7,3.7
2026-03-18,Wednesday,10:00,VIP,Delta,26,28,10,8,311,56,99,92.8,53,61,17.0,3.54
2026-03-18,Wednesday,10:00,Complaints,Alpha,25,26,9,8,354,35,92.9,91.5,61,49,13.0,3.81
2026-03-18,Wednesday,10:15,General Support,Bravo,30,28,10,10,307,45,80.0,91.0,72,33,7.7,4.17
2026-03-18,Wednesday,10:15,Technical Support,Charlie,28,29,10,8,403,34,99,90.0,52,62,17.3,3.52
2026-03-18,Wednesday,10:15,Billing,Delta,34,34,11,9,372,37,99,98.0,54,59,16.3,3.59
2026-03-18,Wednesday,10:15,Sales,Delta,27,27,9,7,342,56,99,98.3,55,58,16.0,3.61
2026-03-18,Wednesday,10:15,VIP,Bravo,25,25,9,7,360,43,99,85.5,53,61,17.0,3.54
2026-03-18,Wednesday,10:15,Complaints,Delta,31,30,10,9,357,46,95.2,93.6,58,53,14.3,3.72
2026-03-18,Wednesday,10:30,General Support,Charlie,21,23,8,6,355,48,99,89.5,51,64,18.0,3.48
2026-03-18,Wednesday,10:30,Technical Support,Bravo,24,25,9,7,302,36,99,97.0,54,60,16.7,3.57
2026-03-18,Wednesday,10:30,Billing,Charlie,28,26,9,7,363,42,99,99.8,55,58,16.0,3.61
2026-03-18,Wednesday,10:30,Sales,Alpha,29,31,10,10,332,45,88.6,95.2,67,41,10.3,3.99
2026-03-18,Wednesday,10:30,VIP,Alpha,27,28,10,10,301,37,80.0,93.9,70,36,8.7,4.1
2026-03-18,Wednesday,10:30,Complaints,Charlie,27,30,10,9,322,31,95.2,92.4,61,50,13.3,3.79
2026-03-18,Wednesday,10:45,General Support,Bravo,33,31,10,9,334,35,98.4,98.6,56,57,15.7,3.63
2026-03-18,Wednesday,10:45,Technical Support,Alpha,21,25,9,8,299,47,89.3,90.7,63,46,12.0,3.88
2026-03-18,Wednesday,10:45,Billing,Charlie,27,30,10,10,384,29,85.7,96.5,69,38,9.3,4.06
2026-03-18,Wednesday,10:45,Sales,Bravo,33,32,11,10,320,44,91.4,92.5,68,39,9.7,4.03
2026-03-18,Wednesday,10:45,VIP,Bravo,24,29,10,10,403,38,82.9,93.1,76,28,6.0,4.28
2026-03-18,Wednesday,10:45,Complaints,Bravo,30,35,12,11,320,44,90.9,93.1,64,45,11.7,3.9
2026-03-18,Wednesday,11:00,General Support,Charlie,24,28,10,8,348,51,99,99.6,57,55,15.0,3.68
2026-03-18,Wednesday,11:00,Technical Support,Delta,36,33,11,9,318,48,99,93.0,58,53,14.3,3.72
2026-03-18,Wednesday,11:00,Billing,Charlie,31,30,10,9,313,60,95.2,97.2,63,47,12.3,3.86
2026-03-18,Wednesday,11:00,Sales,Bravo,25,26,9,9,330,48,82.5,95.5,69,38,9.3,4.06
2026-03-18,Wednesday,11:00,VIP,Bravo,27,29,10,10,334,51,82.9,96.3,71,35,8.3,4.12
2026-03-18,Wednesday,11:00,Complaints,Bravo,29,28,10,8,336,50,99,91.1,49,66,18.7,3.43
2026-03-18,Wednesday,11:15,General Support,Alpha,30,31,10,9,367,46,98.4,96.4,51,63,17.7,3.5
2026-03-18,Wednesday,11:15,Technical Support,Delta,30,32,11,9,384,27,99,91.1,53,61,17.0,3.54
2026-03-18,Wednesday,11:15,Billing,Charlie,23,27,9,8,311,57,96.4,90.5,59,52,14.0,3.74
2026-03-18,Wednesday,11:15,Sales,Charlie,22,25,9,8,311,37,89.3,97.2,64,45,11.7,3.9
2026-03-18,Wednesday,11:15,VIP,Charlie,27,24,8,8,368,49,85.7,93.9,69,38,9.3,4.06
2026-03-18,Wednesday,11:15,Complaints,Delta,16,16,6,6,334,41,76.2,90.2,77,26,5.3,4.32
2026-03-18,Wednesday,11:30,General Support,Bravo,29,27,9,9,361,47,85.7,99.6,65,43,11.0,3.94
2026-03-18,Wednesday,11:30,Technical Support,Bravo,28,26,9,7,332,51,99,94.6,51,63,17.7,3.5
2026-03-18,Wednesday,11:30,Billing,Charlie,28,27,9,9,306,45,85.7,92.9,68,39,9.7,4.03
2026-03-18,Wednesday,11:30,Sales,Charlie,25,29,10,9,319,43,92.1,91.5,68,40,10.0,4.01
2026-03-18,Wednesday,11:30,VIP,Alpha,27,26,9,7,336,50,99,91.1,55,58,16.0,3.61
2026-03-18,Wednesday,11:30,Complaints,Charlie,22,22,8,8,348,50,78.6,94.2,77,27,5.7,4.3
2026-03-18,Wednesday,11:45,General Support,Delta,25,26,9,9,353,41,82.5,92.6,71,35,8.3,4.12
2026-03-18,Wednesday,11:45,Technical Support,Delta,28,30,10,8,326,51,99,90.4,52,62,17.3,3.52
2026-03-18,Wednesday,11:45,Billing,Bravo,31,28,10,9,338,55,88.9,95.6,66,42,10.7,3.97
2026-03-18,Wednesday,11:45,Sales,Delta,20,20,7,5,345,41,99,92.6,56,56,15.3,3.66
2026-03-18,Wednesday,11:45,VIP,Charlie,30,31,10,10,325,54,88.6,89.7,65,44,11.3,3.92
2026-03-18,Wednesday,11:45,Complaints,Bravo,36,33,11,10,363,47,94.3,98.9,64,45,11.7,3.9
2026-03-18,Wednesday,12:00,General Support,Alpha,26,26,9,7,349,39,99,86.1,54,59,16.3,3.59
2026-03-18,Wednesday,12:00,Technical Support,Bravo,21,23,8,6,293,50,99,94.8,56,56,15.3,3.66
2026-03-18,Wednesday,12:00,Billing,Delta,22,22,8,6,377,48,99,81.8,57,55,15.0,3.68
2026-03-18,Wednesday,12:00,Sales,Charlie,26,23,8,7,321,34,93.9,89.4,63,46,12.0,3.88
2026-03-18,Wednesday,12:00,VIP,Charlie,26,24,8,6,355,53,99,89.9,55,58,16.0,3.61
2026-03-18,Wednesday,12:00,Complaints,Charlie,18,17,6,5,292,34,97.1,88.9,61,50,13.3,3.79
2026-03-18,Wednesday,12:15,General Support,Bravo,17,19,7,7,364,50,77.6,84.0,78,25,5.0,4.34
2026-03-18,Wednesday,12:15,Technical Support,Alpha,23,25,9,7,303,34,99,86.2,50,65,18.3,3.46
2026-03-18,Wednesday,12:15,Billing,Alpha,22,20,7,7,354,48,81.6,87.8,69,38,9.3,4.06
2026-03-18,Wednesday,12:15,Sales,Alpha,14,15,6,5,333,58,85.7,93.5,70,36,8.7,4.1
2026-03-18,Wednesday,12:15,VIP,Bravo,16,20,7,5,323,40,99,84.7,56,57,15.7,3.63
2026-03-18,Wednesday,12:15,Complaints,Charlie,21,21,8,7,305,39,85.7,88.0,65,43,11.0,3.94
2026-03-18,Wednesday,12:30,General Support,Bravo,21,21,8,8,302,39,75.0,86.1,74,31,7.0,4.21
2026-03-18,Wednesday,12:30,Technical Support,Alpha,21,24,8,7,298,45,98.0,84.4,53,61,17.0,3.54
2026-03-18,Wednesday,12:30,Billing,Bravo,18,21,8,8,291,45,75.0,89.1,80,22,4.0,4.41
2026-03-18,Wednesday,12:30,Sales,Delta,25,25,9,7,342,48,99,84.9,55,58,16.0,3.61
2026-03-18,Wednesday,12:30,VIP,Delta,26,24,8,7,360,68,98.0,86.4,54,60,16.7,3.57
2026-03-18,Wednesday,12:30,Complaints,Charlie,21,21,8,7,337,45,85.7,86.3,66,42,10.7,3.97
2026-03-18,Wednesday,12:45,General Support,Charlie,23,21,8,8,408,42,75.0,87.5,81,21,3.7,4.43
2026-03-18,Wednesday,12:45,Technical Support,Bravo,23,21,8,6,385,57,99,90.8,49,66,18.7,3.43
2026-03-18,Wednesday,12:45,Billing,Alpha,22,22,8,6,359,37,99,84.1,57,55,15.0,3.68
2026-03-18,Wednesday,12:45,Sales,Bravo,24,23,8,7,322,34,93.9,88.8,63,46,12.0,3.88
2026-03-18,Wednesday,12:45,VIP,Alpha,15,18,7,5,370,55,99,89.0,55,58,16.0,3.61
2026-03-18,Wednesday,12:45,Complaints,Delta,18,20,7,6,364,40,95.2,86.2,57,55,15.0,3.68
2026-03-18,Wednesday,13:00,General Support,Bravo,4,7,4,3,366,48,66.7,95.3,87,12,0.7,4.63
2026-03-18,Wednesday,13:00,Technical Support,Delta,7,8,4,4,307,46,57.1,92.3,94,2,0,4.86
2026-03-18,Wednesday,13:00,Billing,Bravo,3,3,3,2,353,46,42.9,88.2,94,2,0,4.86
2026-03-18,Wednesday,13:00,Sales,Alpha,5,9,4,3,341,54,85.7,88.0,66,42,10.7,3.97
2026-03-18,Wednesday,13:00,VIP,Charlie,14,12,5,3,338,36,99,90.7,60,51,13.7,3.77
2026-03-18,Wednesday,13:00,Complaints,Charlie,5,5,3,2,328,46,71.4,86.7,84,17,2.3,4.52
2026-03-18,Wednesday,13:15,General Support,Charlie,1,6,3,2,304,43,85.7,92.1,68,40,10.0,4.01
2026-03-18,Wednesday,13:15,Technical Support,Bravo,2,1,3,2,338,40,14.3,94.5,94,2,0,4.86
2026-03-18,Wednesday,13:15,Billing,Alpha,11,12,5,4,336,37,85.7,89.0,70,37,9.0,4.08
2026-03-18,Wednesday,13:15,Sales,Charlie,9,7,4,4,378,45,50.0,95.9,94,2,0,4.86
2026-03-18,Wednesday,13:15,VIP,Bravo,11,10,4,3,352,47,95.2,88.3,58,54,14.7,3.7
2026-03-18,Wednesday,13:15,Complaints,Delta,12,12,5,4,333,39,85.7,98.9,65,43,11.0,3.94
2026-03-18,Wednesday,13:30,General Support,Alpha,5,5,3,3,361,50,47.6,93.2,94,2,0,4.86
2026-03-18,Wednesday,13:30,Technical Support,Charlie,4,5,3,2,363,40,71.4,91.9,83,18,2.7,4.5
2026-03-18,Wednesday,13:30,Billing,Delta,6,6,3,3,336,42,57.1,86.0,94,2,0,4.86
2026-03-18,Wednesday,13:30,Sales,Charlie,14,11,5,3,317,36,99,95.4,55,58,16.0,3.61
2026-03-18,Wednesday,13:30,VIP,Charlie,6,8,4,3,234,50,76.2,91.5,78,25,5.0,4.34
2026-03-18,Wednesday,13:30,Complaints,Charlie,2,6,3,2,323,44,85.7,91.9,67,41,10.3,3.99
2026-03-18,Wednesday,13:45,General Support,Charlie,12,10,4,3,351,41,95.2,93.4,62,48,12.7,3.83
2026-03-18,Wednesday,13:45,Technical Support,Alpha,5,7,4,3,283,40,66.7,92.5,92,5,0,4.79
2026-03-18,Wednesday,13:45,Billing,Alpha,0,2,3,2,284,31,28.6,93.9,94,2,0,4.86
2026-03-18,Wednesday,13:45,Sales,Alpha,4,6,3,3,323,40,57.1,90.8,94,2,0,4.86
2026-03-18,Wednesday,13:45,VIP,Bravo,11,11,5,3,370,34,99,96.2,61,50,13.3,3.79
2026-03-18,Wednesday,13:45,Complaints,Charlie,5,8,4,4,369,42,57.1,90.8,94,2,0,4.86
2026-03-18,Wednesday,14:00,General Support,Alpha,18,21,8,8,366,51,75.0,95.0,77,26,5.3,4.32
2026-03-18,Wednesday,14:00,Technical Support,Bravo,21,22,8,6,306,42,99,91.9,49,67,19.0,3.41
2026-03-18,Wednesday,14:00,Billing,Charlie,18,19,7,6,369,49,90.5,87.5,63,46,12.0,3.88
2026-03-18,Wednesday,14:00,Sales,Delta,29,27,9,8,356,49,96.4,93.1,51,64,18.0,3.48
2026-03-18,Wednesday,14:00,VIP,Bravo,21,21,8,8,398,40,75.0,89.7,80,22,4.0,4.41
2026-03-18,Wednesday,14:00,Complaints,Alpha,25,24,8,8,348,54,85.7,92.4,70,37,9.0,4.08
2026-03-18,Wednesday,14:15,General Support,Alpha,27,26,9,9,385,40,82.5,93.0,67,41,10.3,3.99
2026-03-18,Wednesday,14:15,Technical Support,Charlie,25,26,9,7,310,46,99,88.1,51,64,18.0,3.48
2026-03-18,Wednesday,14:15,Billing,Delta,20,20,7,6,320,45,95.2,100,58,53,14.3,3.72
2026-03-18,Wednesday,14:15,Sales,Bravo,25,26,9,7,339,31,99,92.7,54,60,16.7,3.57
2026-03-18,Wednesday,14:15,VIP,Charlie,17,20,7,6,335,50,95.2,89.9,58,54,14.7,3.7
2026-03-18,Wednesday,14:15,Complaints,Charlie,29,27,9,9,346,44,85.7,93.3,74,31,7.0,4.21
2026-03-18,Wednesday,14:30,General Support,Delta,20,21,8,7,298,38,85.7,91.8,66,42,10.7,3.97
2026-03-18,Wednesday,14:30,Technical Support,Alpha,24,26,9,9,347,49,82.5,98.7,72,34,8.0,4.14
2026-03-18,Wednesday,14:30,Billing,Bravo,24,26,9,8,340,50,92.9,94.6,68,40,10.0,4.01
2026-03-18,Wednesday,14:30,Sales,Bravo,27,27,9,8,335,42,96.4,90.3,53,61,17.0,3.54
2026-03-18,Wednesday,14:30,VIP,Delta,17,22,8,6,361,45,99,90.5,56,57,15.7,3.63
2026-03-18,Wednesday,14:30,Complaints,Charlie,23,24,8,7,392,37,98.0,94.0,53,61,17.0,3.54
2026-03-18,Wednesday,14:45,General Support,Bravo,21,23,8,7,358,41,93.9,95.3,61,49,13.0,3.81
2026-03-18,Wednesday,14:45,Technical Support,Charlie,17,21,8,8,319,40,75.0,95.1,78,25,5.0,4.34
2026-03-18,Wednesday,14:45,Billing,Alpha,20,21,8,8,352,47,75.0,91.1,77,26,5.3,4.32
2026-03-18,Wednesday,14:45,Sales,Delta,27,25,9,8,354,51,89.3,92.9,61,49,13.0,3.81
2026-03-18,Wednesday,14:45,VIP,Bravo,26,26,9,9,382,44,82.5,97.5,74,31,7.0,4.21
2026-03-18,Wednesday,14:45,Complaints,Delta,21,21,8,6,379,40,99,87.4,49,66,18.7,3.43
2026-03-18,Wednesday,15:00,General Support,Alpha,23,23,8,6,289,45,99,92.3,54,59,16.3,3.59
2026-03-18,Wednesday,15:00,Technical Support,Delta,22,23,8,7,319,41,93.9,94.5,57,55,15.0,3.68
2026-03-18,Wednesday,15:00,Billing,Charlie,20,20,7,7,327,55,81.6,94.4,77,27,5.7,4.3
2026-03-18,Wednesday,15:00,Sales,Bravo,25,28,10,10,359,56,80.0,94.5,73,32,7.3,4.19
2026-03-18,Wednesday,15:00,VIP,Delta,25,23,8,8,353,45,82.1,90.1,70,37,9.0,4.08
2026-03-18,Wednesday,15:00,Complaints,Charlie,23,21,8,6,349,53,99,92.7,59,52,14.0,3.74
2026-03-18,Wednesday,15:15,General Support,Bravo,20,21,8,8,341,51,75.0,95.2,81,21,3.7,4.43
2026-03-18,Wednesday,15:15,Technical Support,Charlie,23,26,9,7,410,45,99,95.0,54,60,16.7,3.57
2026-03-18,Wednesday,15:15,Billing,Alpha,20,23,8,6,358,37,99,91.5,56,56,15.3,3.66
2026-03-18,Wednesday,15:15,Sales,Bravo,29,28,10,9,356,39,88.9,94.9,61,49,13.0,3.81
2026-03-18,Wednesday,15:15,VIP,Bravo,24,23,8,8,301,38,82.1,93.1,77,26,5.3,4.32
2026-03-18,Wednesday,15:15,Complaints,Bravo,24,25,9,8,361,37,89.3,93.4,68,39,9.7,4.03
2026-03-18,Wednesday,15:30,General Support,Charlie,25,25,9,9,354,55,79.4,91.1,74,31,7.0,4.21
2026-03-18,Wednesday,15:30,Technical Support,Delta,25,25,9,7,319,33,99,91.6,54,59,16.3,3.59
2026-03-18,Wednesday,15:30,Billing,Alpha,20,22,8,8,388,43,78.6,94.8,74,31,7.0,4.21
2026-03-18,Wednesday,15:30,Sales,Delta,26,27,9,7,321,21,99,99.5,55,58,16.0,3.61
2026-03-18,Wednesday,15:30,VIP,Alpha,20,24,8,6,356,49,99,93.3,51,63,17.7,3.5
2026-03-18,Wednesday,15:30,Complaints,Alpha,21,21,8,7,334,33,85.7,98.5,70,37,9.0,4.08
2026-03-18,Wednesday,15:45,General Support,Bravo,17,17,6,6,322,48,81.0,91.4,72,34,8.0,4.14
2026-03-18,Wednesday,15:45,Technical Support,Charlie,22,23,8,8,278,39,82.1,91.9,72,33,7.7,4.17
2026-03-18,Wednesday,15:45,Billing,Alpha,29,27,9,9,379,45,85.7,95.0,68,39,9.7,4.03
2026-03-18,Wednesday,15:45,Sales,Bravo,28,25,9,9,345,59,79.4,92.9,76,28,6.0,4.28
2026-03-18,Wednesday,15:45,VIP,Delta,23,21,8,6,391,51,99,89.9,54,59,16.3,3.59
2026-03-18,Wednesday,15:45,Complaints,Delta,19,18,7,7,365,46,73.5,91.7,78,25,5.0,4.34
2026-03-18,Wednesday,16:00,General Support,Delta,21,21,8,6,329,47,99,93.5,47,69,19.7,3.37
2026-03-18,Wednesday,16:00,Technical Support,Bravo,24,24,8,8,349,45,85.7,92.5,75,29,6.3,4.26
2026-03-18,Wednesday,16:00,Billing,Alpha,22,24,8,7,337,26,98.0,98.2,54,59,16.3,3.59
2026-03-18,Wednesday,16:00,Sales,Delta,29,28,10,9,398,44,88.9,92.3,65,44,11.3,3.92
2026-03-18,Wednesday,16:00,VIP,Alpha,21,22,8,6,363,51,99,93.6,54,59,16.3,3.59
2026-03-18,Wednesday,16:00,Complaints,Alpha,24,24,8,6,345,50,99,100,53,61,17.0,3.54
2026-03-18,Wednesday,16:15,General Support,Bravo,22,22,8,6,320,20,99,89.9,61,50,13.3,3.79
2026-03-18,Wednesday,16:15,Technical Support,Bravo,19,21,8,8,301,64,75.0,92.2,84,17,2.3,4.52
2026-03-18,Wednesday,16:15,Billing,Bravo,26,23,8,8,327,47,82.1,98.2,72,34,8.0,4.14
2026-03-18,Wednesday,16:15,Sales,Charlie,28,24,8,8,333,50,85.7,87.3,71,35,8.3,4.12
2026-03-18,Wednesday,16:15,VIP,Delta,14,17,6,6,314,48,81.0,92.1,72,33,7.7,4.17
2026-03-18,Wednesday,16:15,Complaints,Alpha,23,25,9,8,336,47,89.3,88.6,61,49,13.0,3.81
2026-03-18,Wednesday,16:30,General Support,Charlie,23,24,8,7,329,34,98.0,89.7,59,52,14.0,3.74
2026-03-18,Wednesday,16:30,Technical Support,Bravo,20,23,8,8,364,38,82.1,95.6,73,32,7.3,4.19
2026-03-18,Wednesday,16:30,Billing,Charlie,16,21,8,8,323,39,75.0,91.7,84,16,2.0,4.54
2026-03-18,Wednesday,16:30,Sales,Charlie,26,25,9,7,329,38,99,89.9,50,65,18.3,3.46
2026-03-18,Wednesday,16:30,VIP,Charlie,21,22,8,8,397,45,78.6,92.1,74,31,7.0,4.21
2026-03-18,Wednesday,16:30,Complaints,Alpha,21,20,7,7,308,36,81.6,96.4,71,35,8.3,4.12
2026-03-18,Wednesday,16:45,General Support,Charlie,16,19,7,7,387,45,77.6,93.2,79,24,4.7,4.37
2026-03-18,Wednesday,16:45,Technical Support,Charlie,26,25,9,8,346,39,89.3,93.4,68,40,10.0,4.01
2026-03-18,Wednesday,16:45,Billing,Charlie,21,25,9,9,319,37,79.4,94.8,75,29,6.3,4.26
2026-03-18,Wednesday,16:45,Sales,Alpha,22,22,8,8,381,61,78.6,97.4,76,28,6.0,4.28
2026-03-18,Wednesday,16:45,VIP,Bravo,24,26,9,9,344,46,82.5,91.5,71,35,8.3,4.12
2026-03-18,Wednesday,16:45,Complaints,Bravo,25,21,8,6,315,44,99,92.1,57,55,15.0,3.68
2026-03-18,Wednesday,17:00,General Support,Delta,6,10,4,4,398,42,71.4,91.4,86,13,1.0,4.61
2026-03-18,Wednesday,17:00,Technical Support,Bravo,9,12,5,4,306,41,85.7,91.8,71,35,8.3,4.12
2026-03-18,Wednesday,17:00,Billing,Bravo,0,4,3,2,324,40,57.1,93.4,89,9,0,4.7
2026-03-18,Wednesday,17:00,Sales,Delta,5,6,3,3,289,35,57.1,96.0,94,2,0,4.86
2026-03-18,Wednesday,17:00,VIP,Alpha,7,9,4,2,292,45,99,91.5,63,46,12.0,3.88
2026-03-18,Wednesday,17:00,Complaints,Delta,11,6,3,3,312,42,57.1,90.9,94,2,0,4.86
2026-03-18,Wednesday,17:15,General Support,Alpha,7,10,4,2,293,34,99,97.3,56,57,15.7,3.63
2026-03-18,Wednesday,17:15,Technical Support,Charlie,5,6,3,2,301,47,85.7,90.9,70,36,8.7,4.1
2026-03-18,Wednesday,17:15,Billing,Bravo,10,9,4,2,343,38,99,96.0,55,58,16.0,3.61
2026-03-18,Wednesday,17:15,Sales,Bravo,13,11,5,3,308,48,99,99.6,57,55,15.0,3.68
2026-03-18,Wednesday,17:15,VIP,Bravo,8,8,4,4,347,40,57.1,92.8,94,2,0,4.86
2026-03-18,Wednesday,17:15,Complaints,Bravo,8,8,4,2,326,51,99,96.9,54,59,16.3,3.59
2026-03-18,Wednesday,17:30,General Support,Alpha,12,9,4,2,308,43,99,92.3,56,56,15.3,3.66
2026-03-18,Wednesday,17:30,Technical Support,Delta,10,13,5,5,370,47,74.3,93.9,79,24,4.7,4.37
2026-03-18,Wednesday,17:30,Billing,Bravo,9,7,4,2,332,41,99,95.3,58,54,14.7,3.7
2026-03-18,Wednesday,17:30,Sales,Bravo,1,5,3,2,357,42,71.4,92.3,82,20,3.3,4.46
2026-03-18,Wednesday,17:30,VIP,Delta,9,6,3,2,341,50,85.7,94.6,70,36,8.7,4.1
2026-03-18,Wednesday,17:30,Complaints,Bravo,9,10,4,2,307,44,99,99.0,56,56,15.3,3.66
2026-03-18,Wednesday,17:45,General Support,Alpha,10,12,5,3,345,41,99,87.5,51,63,17.7,3.5
2026-03-18,Wednesday,17:45,Technical Support,Delta,8,9,4,4,274,41,64.3,92.8,90,8,0,4.72
2026-03-18,Wednesday,17:45,Billing,Alpha,7,9,4,3,318,49,85.7,93.0,70,36,8.7,4.1
2026-03-18,Wednesday,17:45,Sales,Delta,10,9,4,4,354,37,64.3,91.9,94,2,0,4.86
